transaction_id,transaction_date,customer_id,product_id,store_id,employee_id,quantity,discount_percent,payment_method,order_status
TXN001315,2025-11-10,CUST0069,PROD0025,ST003,EMP013,6,10,Khalti,Completed
 TXN002220  ,2025-12-03,CUST0012,PROD0008,ST003,EMP018,5,11,Cash,Completed
TXN002817,2025-07-30,CUST0058,PROD0050,ST002,EMP002,7,20,Khalti,Completed
TXN001239,2025-05-27,CUST0024,PROD0025,ST004,EMP009,1,20,Bank Transfer,Returned
TXN000780,2025-06-11,CUST0040,PROD0022,ST005,EMP005,8,24,Khalti,Completed
TXN002746,2025-10-31,CUST0014,PROD0009,ST004,EMP014,8,5,Bank Transfer,Completed
TXN001520,2025-01-28,CUST0065,PROD0059,ST001,EMP001,7,30,Bank Transfer,Returned
TXN000861,2025-10-22,CUST0099,PROD0010,ST004,EMP019,4,7,Card,Completed
TXN002183,2025-04-20,CUST0006,PROD0043,ST004,EMP009,8,29,Khalti,Completed
TXN002842,2025-02-26,CUST0058,PROD0031,ST004,EMP009,5,27,Khalti ,Completed
TXN004332,2025-07-22,CUST0055,PROD0020,ST002,EMP012,4,16,Cash,Completed
TXN003081,2025-07-21,CUST0081,PROD0012,ST005,EMP020,8,15,eSewa,Cancelled
TXN003943,2025-03-28,CUST0021,PROD0008,ST002,EMP012,8,29,Card,Completed
TXN000026,2025-09-23,CUST0092,PROD0022,ST005,EMP005,8,4,eSewa,Returned
TXN001447,2025-04-04,CUST0009,PROD0059,ST001,EMP006,5,28,Khalti,Completed
TXN000288,2025-06-09,CUST0074,PROD0016,ST005,EMP010,6,0,Khalti,Cancelled
TXN000838,2025-08-14,CUST0077,PROD0024,ST005,EMP005,3,14,caSh,Returned
TXN003484,2025-10-06,CUST0049,PROD0048,ST003,EMP013,1,,eSewa,completed
TXN001449,2025-03-14,CUST0033,PROD0025,ST003,EMP013,1,14,CarD,Completed
TXN000362,2025-09-14,CUST0075,PROD0023,ST004,EMP009,4,26,Bank Transfer,Completed
TXN004666,2025-05-13,CUST0039,PROD0005,ST004,EMP014,5,28,Cash,Completed
TXN003755,2025-08-13,CUST0042,PROD0042,ST001,EMP016,2,11,Khalti,Returned
TXN002287,2025-09-01,CUST0091,PROD0037,ST001,EMP006,7,5,Khalti,Cancelled
TXN003585,2025-11-10,CUST0054,PROD0052,ST001,EMP016,8,22,Bank Transfer,Completed
TXN000840,2025-05-07,CUST0086,PROD0036,ST004,EMP004,6,15,CARD,Completed
TXN004041,2025-02-09,CUST0003,PROD0023,ST004,EMP009,2,18,Bank Transfer,Completed
TXN000230,2025-10-01,CUST0042,PROD0002,ST002,EMP007,1,8,Card,CANCELLED
TXN004125,2025-01-27,CUST0052,PROD0023,ST001,EMP006,5,16,Card,Completed
TXN001224,2025-01-22,CUST0032,PROD0024,ST004,EMP004,3,28,Cash,Completed
TXN004937,2025-07-22,CUST0078,PROD0046,ST001,EMP001,4,5,Card,Completed
TXN002950,2025-01-02,CUST0025,PROD0007,ST004,EMP014,6,26,Khalti,Returned
TXN003326,2025-01-27,CUST0027,PROD0026,ST005,EMP020,5,25,Khalti,Completed
TXN000315,2025-05-09,CUST0005,PROD0005,ST004,EMP004,8,20,Cash,Completed
TXN002147,2025-09-15,CUST0099,PROD0039,ST003,EMP003,2,15,Khalti,Returned
TXN000892,2025-09-12,CUST0093,PROD0046,ST002,EMP002,2,3,Bank Transfer,Completed
TXN000010,2025-12-05,CUST0042,PROD0007,ST005,EMP010,5,13,Card,Cancelled
TXN000034,2025-03-22,CUST0001,PROD0036,ST005,EMP005,7,15,Khalti,Cancelled
TXN001467,2025-04-07,CUST0064,PROD0040,ST003,EMP003,3,28,Card,Completed
TXN002025,2025-03-16,CUST0067,PROD0044,ST003,EMP018,6,17,Bank Transfer,Returned
TXN003061,2025-12-14,CUST0027,PROD0040,ST002,EMP017,2,1,Card,Cancelled
TXN004326,2025-09-09,CUST0096,PROD0008,ST003,EMP013,3,24,Khalti,Completed
TXN004530,2025-11-19,CUST0030,PROD0017,ST004,EMP014,2,15,Bank Transfer,Completed
TXN002324,2025-09-07,CUST0003,PROD0020,ST003,EMP003,8,8,Bank Transfer,Completed
TXN000269,2025-08-19,CUST0018,PROD0026,ST003,EMP018,1,22,Card,Completed
TXN003070,2025-06-19,CUST0036,PROD0055,ST002,EMP007,8,29,Cash,Completed
TXN001768,2025-01-24,CUST0096,PROD0019,ST001,EMP016,3,20,eSewa,Cancelled
TXN004067,2025-05-15,CUST0064,PROD0033,ST003,EMP003,8,6,Bank Transfer,Completed
TXN002618,2025-10-27,CUST0064,PROD0043,ST002,EMP017,1,4,Card,Completed
TXN003334,2025-12-18,CUST0021,PROD0046,ST001,EMP011,2,13,Cash,Returned
TXN003502,2025-12-11,CUST0079,PROD0005,ST003,EMP003,8,,eSewa,Completed
TXN001907,2025-08-14,CUST0080,PROD0050,ST002,EMP002,8,1,Card,Returned
TXN001642,2025-01-30,CUST0073,PROD0039,ST002,EMP017,1,20,eSewa,Completed
TXN000993  ,2025-05-07,CUST0076,PROD0036,ST001,EMP006,2,29,Bank Transfer,Cancelled
TXN003200,2025-06-22,CUST0023,PROD0047,ST001,EMP011,1,0,Bank Transfer,Cancelled
TXN004694,2025-09-24,CUST0037,PROD0025,ST001,EMP016,6,30,Bank Transfer,Completed
TXN004984,2025-03-23,CUST0070,PROD0044,ST001,EMP016,5,25,cash,Completed
TXN003166,2025-07-04,CUST0042,PROD0025,ST003,EMP018,1,12,eSewa,Returned
TXN002054,2025-10-23,CUST0052,PROD0051,ST003,EMP003,2,8,Bank Transfer,COmpLeTED
TXN001271,2025-05-19,CUST0037,PROD0015,ST005,EMP015,7,21,Bank Transfer,completed
TXN001800,2025-10-29,CUST0001,PROD0003,ST002,EMP007,6,30,Khalti,Completed
TXN001450,2025-06-19,CUST0009,PROD0023,ST004,EMP004,-6,6,Card,Completed
TXN001540,2025-12-16,CUST0090,PROD0031,ST005,EMP020,3,12,eSewa,Completed
TXN003981,2025-12-16,CUST0098,PROD0049,ST002,EMP002,1,29,eSewa,Completed
TXN002308,2025-03-11,CUST0007,PROD0004,ST005,EMP015,8,16,Cash,Completed
TXN002082,2025-10-04,CUST0087,PROD0011,ST003,EMP008,8,27,Card,Completed
TXN004112,2025-11-26,CUST0068,PROD0035,ST003,EMP003,3,1,Cash,Completed
TXN004506,2025-12-20,CUST0008,PROD0026,ST003,EMP013,3,30,Bank Transfer,Completed
TXN004485,2025-10-26,CUST0090,PROD0037,ST005,EMP015,5,5,Bank Transfer,Completed
TXN004358  ,2025-09-15,CUST0038,PROD0031,ST004,EMP019,8,25,eSewa,Completed
TXN000872,2025-12-07,CUST0081,PROD0056,ST005,EMP015,2,4,Card,Cancelled
TXN004667,2025-02-25,CUST0002,PROD0047,ST004,EMP014,3,8,Card,completed
TXN002881,2025-08-05,CUST0063,PROD0035,ST005,EMP020,8,22,Cash,Returned
TXN004520,2025-04-27,CUST0009,PROD0012,ST002,EMP007,7,9,Khalti,COMPLETED
TXN000162,2025-03-22,CUST0007,PROD0001,ST005,EMP020,8,2,Khalti,Completed
TXN003753,2025-07-07,CUST0020,PROD0023,ST003,EMP003,4,6,Cash,Completed
TXN004050,2025-05-24,CUST0021,PROD0054,ST004,EMP014,8,16,Khalti,Completed
TXN000537,2025-04-24,CUST0036,PROD0001,ST003,EMP008,7,3,Card,Returned
TXN004493,2025-02-13,CUST0051,PROD0008,ST002,EMP017,1,14,Bank Transfer,Completed
TXN003892,2025-04-14,CUST0088,PROD0026,ST002,EMP002,3,13,Khalti,Completed
TXN000864,2025-11-13,CUST0021,PROD0027,ST005,EMP005,7,15,eSewa,Cancelled
TXN002059,2025-08-05,CUST0082,PROD0015,ST001,EMP011,6,14,eSewa,Completed
TXN004325,2025-04-04,CUST0017,PROD0018,ST004,EMP019,6,0,eSewa,Completed
TXN001042,2025-01-24,CUST0055,PROD0028,ST003,EMP013,2,24,Cash,Completed
TXN004904,2025-07-19,CUST0048,PROD0015,ST005,EMP005,4,17,Khalti,Completed
TXN002099,2025-06-13,CUST0063,PROD0019,ST002,EMP012,3,25,Card,Completed
TXN000041,2025-04-22,CUST0097,PROD0035,ST001,EMP016,4,25,Cash,Returned
TXN003497,2025-04-21,CUST0067,PROD0059,ST001,EMP006,3,25,Khalti,Completed
TXN000778,2025-06-13,CUST0028,PROD0020,ST003,EMP008,8,19,Card,Returned
TXN000504,2025-10-17,CUST0005,PROD0059,ST004,EMP014,3,8,eSewa,Returned
TXN001932,2025-01-07,CUST0043,PROD0027,ST001,EMP016,1,4,Bank Transfer,Completed
TXN002067,2025-05-21,CUST0093,PROD0045,ST005,EMP015,1,4,Card,Cancelled
TXN003202,2025-12-24,CUST0029,PROD0037,ST004,EMP019,6,5,Bank Transfer,Cancelled
TXN004776,2025-09-03,CUST0021,PROD0018,ST001,EMP001,7,17,Bank Transfer,Completed
TXN004811,2025-02-15,CUST0095,PROD0024,ST003,EMP013,3,16,Card,Completed
TXN001906,2025-08-11,CUST0045,PROD0048,ST002,EMP017,7,5,Khalti,Completed
TXN003637,2025-09-08,CUST0023,PROD0005,ST001,EMP011,4,12,Khalti,Completed
TXN003797,2025-01-02,CUST0048,PROD0017,ST003,EMP018,6,28,Card,Completed
TXN004409,2025-12-23,CUST0041,PROD0057,ST005,EMP020,7,10,Cash,Completed
TXN001995,2025-12-04,CUST0092,PROD0037,ST003,EMP003,3,28,Bank Transfer,Completed
TXN001664,2025-01-03,CUST0027,PROD0031,ST005,EMP020,7,11,Cash,Completed
TXN002033,2025-03-12,CUST0029,PROD0006,ST001,EMP006,7,7,eSewa,Cancelled
TXN004659,2025-01-17,CUST0086,PROD0053,ST004,EMP014,1,6,Cash,Returned
TXN003241,2025-07-27,CUST0033,PROD0059,ST003,EMP008,1,18,Khalti,Completed
TXN003390,2025-11-27,CUST0063,PROD0021,ST005,EMP020,1,20,eSewa,Completed
TXN003157,2025-11-12,CUST0011,PROD0052,ST003,EMP018,2,8,eSewa,Returned
TXN003546,2025-07-23,CUST0011,PROD0043,ST002,EMP007,7,11,Cash,Returned
TXN004935,2025-09-02,CUST0097,PROD0037,ST003,EMP003,4,5,Cash,Cancelled
TXN001645,2025-12-25,CUST0024,PROD0017,ST004,EMP014,8,0,Cash,Cancelled
TXN002527,2025-04-07,CUST0077,PROD0032,ST002,EMP017,8,12,eSewa,Returned
TXN004669,2025-06-26,CUST0061,PROD0019,ST003,EMP018,2,26,Khalti,Cancelled
TXN000190,2025-07-20,CUST0084,PROD0050,ST001,EMP016,4,27,eSewa,Completed
TXN000622,2025-01-27,CUST0001,PROD0060,ST003,EMP018,5,1,eSewa,Completed
 TXN001820  ,2025-08-29,CUST0010,PROD0020,ST004,EMP014,8,20,Khalti,ReTurNed
TXN004920,2025-06-08,CUST0053,PROD0017,ST004,EMP019,2,11,Khalti,returned
TXN003434,2025-02-20,CUST0086,PROD0030,ST001,EMP001,3,19,Khalti,Completed
TXN002580,2025-02-06,CUST0041,PROD0058,ST004,EMP019,4,0,Card,Returned
TXN004176,2025-03-16,CUST0018,PROD0049,ST004,EMP004,7,26,Bank Transfer,Returned
TXN003496,2025-03-02,CUST0060,PROD0030,ST002,EMP012,4,14,Cash,Completed
TXN002227,2025-09-26,CUST0012,PROD0001,ST001,EMP001,7,24,eSewa,comPlEteD
TXN000265,2025-12-10,CUST0035,PROD0027,ST001,EMP001,4,29,Khalti,Returned
TXN002666,2025-12-28,CUST0006,PROD0034,ST002,EMP012,6,24,CARD,Completed
  TXN004621  ,2025-04-01,CUST0074,PROD0029,ST001,EMP006,3,30,Cash,Cancelled
TXN004794,2025-08-02,CUST0017,PROD0011,ST001,EMP006,5,4,Khalti,Completed
TXN002613,2025-01-25,CUST0046,PROD0051,ST003,EMP003,6,27,KHALTI,Returned
TXN003091,2025-07-05,CUST0082,PROD0028,ST004,EMP009,5,26,Cash,Completed
TXN000541,2025-06-06,CUST0040,PROD0041,ST003,EMP008,7,20,Cash,Completed
TXN002508,2025-11-22,CUST0040,PROD0014,ST001,EMP006,2,0,  Khalti  ,Completed
TXN001365,2025-09-05,CUST0083,PROD0005,ST003,EMP018,5,4,Card,Completed
TXN000153,2025-06-04,CUST0089,PROD0044,ST002,EMP007,7,8,Bank Transfer,Returned
TXN002835,2025-03-22,CUST0092,PROD0039,ST001,EMP016,8,18,Cash,Cancelled
TXN004102,2025-07-28,CUST0019,PROD0019,ST002,EMP007,3,13,Cash,Completed
TXN000557,2025-11-05,CUST0014,PROD0009,ST003,EMP003,2,28,Card,Completed
TXN002035,2025-06-26,CUST0091,PROD0023,ST003,EMP008,8,4,Cash,Completed
TXN004690  ,2025-08-13,CUST0071,PROD0038,ST004,EMP009,2,13,Khalti,Completed
TXN001335,2025-01-16,CUST0030,PROD0032,ST001,EMP011,4,13,Cash,Completed
TXN001298,2025-06-01,CUST0023,PROD0053,ST004,EMP014,3,10,eSewa,Returned
TXN001878,2025-04-08,CUST0079,PROD0001,ST002,EMP007,1,9,Card,Completed
TXN000868,2025-09-20,CUST0047,PROD0055,ST001,EMP006,5,0,Khalti,Completed
TXN001532,2025-09-10,CUST0088,PROD0024,ST005,EMP020,8,12,Cash,Completed
TXN004322,2025-02-13,CUST0007,PROD0027,ST005,EMP010,3,2,KHALTI,Cancelled
TXN004782,2025-01-14,CUST0091,PROD0015,ST002,EMP007,6,12,Bank Transfer,Completed
TXN000680,2025-12-03,CUST0049,PROD0054,ST002,EMP007,3,2,Cash,Completed
TXN002897,2025-11-06,CUST0009,PROD0022,ST002,EMP012,4,15,Khalti,Cancelled
TXN002585,2025-08-02,CUST0087,PROD0054,ST003,EMP008,1,15,Cash,Returned
TXN002264,2025-12-19,CUST0071,PROD0054,ST005,EMP010,7,23,Cash,Completed
TXN000859,2025-07-29,CUST0071,PROD0056,ST005,EMP015,6,4,Khalti,Completed
TXN003471,2025-05-01,CUST0045,PROD0025,ST004,EMP004,6,24,  eSewa ,Completed
TXN002800,2025-11-27,CUST0023,PROD0048,ST003,EMP013,1,23,Cash,Completed
TXN000605,2025-10-20,CUST0041,PROD0022,ST005,EMP020,7,6,Bank Transfer,Cancelled
TXN003121,2025-11-23,CUST0071,PROD0060,ST004,EMP009,1,22, Khalti  ,Cancelled
TXN003169,2025-08-07,CUST0098,PROD0013,ST002,EMP007,6,16,Cash,Returned
TXN003768,2025-05-19,CUST0034,PROD0013,ST005,EMP015,8,,Khalti,Completed
TXN000636,2025-10-23,CUST0046,PROD0032,ST005,EMP005,7,6,Khalti,Cancelled
TXN002978,2025-06-27,CUST0035,PROD0038,ST005,EMP020,4,19,Bank Transfer,Completed
TXN002130,2025-11-10,CUST0077,PROD0023,ST001,EMP006,7,4,Cash,Cancelled
TXN000959,2025-12-11,CUST0060,PROD0059,ST003,EMP008,8,25,eSewa,Returned
TXN003671,2025-11-18,CUST0017,PROD0025,ST002,EMP012,7,29,eSewa,Completed
 TXN000905,2025-12-03,CUST0002,PROD0037,ST001,EMP006,2,22,eSewa,Cancelled
TXN004564,2025-06-30,CUST0089,PROD0020,ST001,EMP011,4,29,Card,Completed
TXN001751,2025-02-26,CUST0024,PROD0039,ST005,EMP015,6,9,eSewa,Completed
TXN002512,2025-10-11,CUST0015,PROD0060,ST005,EMP005,7,22,Bank Transfer,Returned
TXN004531,2025-12-26,CUST0008,PROD0023,ST003,EMP018,5,18,Card,Completed
TXN003917,2025-01-01,CUST0018,PROD0036,ST002,EMP002,3,22,Card,Cancelled
TXN002599,2025-11-10,CUST0042,PROD0043,ST002,EMP007,1,26,Bank Transfer,Completed
TXN001727,NaT,CUST0100,PROD0003,ST002,EMP012,3,20,Card,Returned
TXN002576,2025-01-17,CUST0030,PROD0053,ST004,EMP019,5,16,eSewa,Returned
TXN000046,2025-01-02,CUST0017,PROD0047,ST002,EMP017,1,23,Bank Transfer,Completed
TXN002466,2025-04-18,CUST0088,PROD0037,ST001,EMP001,7,23,esewa,Cancelled
TXN001602,2025-01-14,CUST0012,PROD0020,ST004,EMP009,4,29,BANK TRANSFER,Completed
TXN003704,2025-05-09,CUST0028,PROD0054,ST004,EMP019,1,1,eSewa,Cancelled
TXN001053,2025-03-02,CUST0045,PROD0027,ST001,EMP001,3,13,eSewa,Completed
TXN003756,2025-11-04,CUST0050,PROD0052,ST001,EMP006,7,8,Khalti,Returned
TXN001577,2025-10-06,CUST0026,PROD0038,ST001,EMP011,1,14,Bank Transfer,Completed
TXN002752,2025-05-19,CUST0034,PROD0055,ST004,EMP014,1,3,Card,Completed
TXN004295,2025-01-29,CUST0052,PROD0035,ST001,EMP016,2,26,Card,Completed
TXN002627,2025-06-18,CUST0093,PROD0020,ST001,EMP016,5,27,kHaLTI,Completed
TXN003429,2025-03-11,CUST0080,PROD0055,ST004,EMP019,7,26,eSewa  ,Completed
TXN002134,2025-05-03,CUST0052,PROD0005,ST005,EMP015,1,24,Bank Transfer,Completed
TXN002515,2025-12-04,CUST0035,PROD0030,ST005,EMP020,8,24, Khalti ,Cancelled
TXN000791,2025-07-01,CUST0099,PROD0053,ST002,EMP007,3,9,cARD,Completed
TXN002549,2025-09-27,CUST0075,PROD0032,ST003,EMP013,8,20,Bank Transfer,Completed
TXN004047,2025-05-24,CUST0047,PROD0037,ST003,EMP008,8,2,Bank Transfer,Cancelled
TXN004715,2025-05-10,CUST0022,PROD0004,ST003,EMP003,6,16,Khalti,Returned
TXN002467,2025-04-05,CUST0022,PROD0037,ST004,EMP014,7,4,Card,Completed
TXN000486,2025-04-22,CUST0090,PROD0047,ST003,EMP003,8,3,eSewa,Completed
TXN002096,2025-06-25,CUST0046,PROD0032,ST005,EMP010,6,10,eSewa,Cancelled
TXN003702,,CUST0010,PROD0027,ST004,EMP019,5,30,Cash,Completed
TXN004376,2025-01-11,CUST0057,PROD0017,ST004,EMP019,8,21,eSewa,Completed
TXN004611,2025-03-01,CUST0034,PROD0037,ST003,EMP018,8,26,Khalti,Completed
TXN003606,2025-10-06,CUST0041,PROD0018,ST003,EMP003,6,20,Cash,Completed
TXN004330,2025-03-15,CUST0096,PROD0015,ST004,EMP004,5,28,eSewa,Cancelled
TXN002273,2025-09-23,CUST0070,PROD0036,ST003,EMP008,3,2,Bank Transfer,Returned
TXN001565,2025-09-01,CUST0082,PROD0005,ST004,EMP014,8,28,Bank Transfer,Completed
TXN002811,2025-10-11,CUST0055,PROD0053,ST004,EMP004,3,16,Cash,Returned
TXN000480,2025-10-11,CUST0012,PROD0011,ST005,EMP010,3,15,Cash,Completed
TXN000565,2025-07-22,CUST0027,PROD0038,ST004,EMP009,3,13,eSewa,Completed
TXN002465,2025-08-13,CUST0004,PROD0004,ST005,EMP020,3,12,Khalti,Returned
TXN001537,2025-06-03,CUST0069,PROD0026,ST004,EMP019,7,12,Cash,Returned
TXN002954,2025-03-14,CUST0074,PROD0060,ST001,EMP001,8,27,eSewa,Completed
TXN002470,2025-09-24,CUST0071,PROD0025,ST002,EMP017,8,5,eSewa,Completed
TXN001143,2025-04-24,CUST0001,PROD0033,ST005,EMP005,5,16,card,Returned
TXN000478,2025-07-01,CUST0064,PROD0052,ST001,EMP001,6,24,Khalti,Cancelled
TXN003940,2025-08-28,CUST0070,PROD0026,ST004,EMP009,7,23,Khalti,Completed
TXN002545,2025-09-24,CUST0055,PROD0059,ST002,EMP002,2,3,eSewa,Completed
TXN000189,2025-09-17,CUST0094,PROD0005,ST003,EMP003,1,24,Bank Transfer,Completed
TXN000219,2025-07-04,CUST0058,PROD0048,ST004,EMP004,6,8,eSewa,Completed
TXN004148,2025-03-12,CUST0099,PROD0018,ST002,EMP007,6,21,Card,Returned
TXN002459,2025-10-17,CUST0087,PROD0025,ST004,EMP019,6,25,khALtI,Completed
TXN000234,2025-05-01,CUST0086,PROD0014,ST002,EMP002,7,8,Bank Transfer,Completed
TXN004116,2025-09-14,CUST0075,PROD0057,ST003,EMP018,8,11,Khalti,Completed
TXN003277,2025-04-07,CUST0008,PROD0002,ST002,EMP017,5,14,Card,Completed
TXN004718,2025-04-26,CUST0064,PROD0057,ST005,EMP015,4,13,Cash,Completed
TXN002279,2025-05-18,CUST0072,PROD0037,ST001,EMP001,7,25,Bank Transfer,Completed
TXN000924,2025-10-27,CUST0015,PROD0034,ST001,EMP001,1,10,Card,Completed
TXN003510,2025-08-31,CUST0046,PROD0035,ST002,EMP002,5,9,Khalti,Completed
TXN004846,2025-05-22,CUST0081,PROD0029,ST002,EMP012,7,29,Bank Transfer,Cancelled
TXN003214,2025-08-24,CUST0060,PROD0043,ST002,EMP002,2,23,Cash,Completed
TXN003849,2025-09-26,CUST0026,PROD0039,ST003,EMP018,6,12,eSewa,Completed
TXN001972,2025-04-20,CUST0093,PROD0018,ST005,EMP015,8,18,Bank Transfer,Returned
 TXN004823,2025-05-02,CUST0054,PROD0055,ST002,EMP012,4,7,Cash,Completed
TXN003936,2025-10-20,CUST0014,PROD0010,ST003,EMP008,6,24,eSewa,Returned
TXN001777,2025-07-28,CUST0053,PROD0056,ST001,EMP011,4,14,eSewa,Completed
TXN002704,2025-10-13,CUST0086,PROD0059,ST004,EMP014,3,11,Card,Cancelled
TXN003530,2025-05-26,CUST0026,PROD0037,ST004,EMP009,4,12,  CASH ,Completed
TXN000463,2025-04-13,CUST0007,PROD0028,ST003,EMP018,4,21,Khalti,Cancelled
TXN001915,2025-12-05,CUST0027,PROD0038,ST004,EMP014,3,16,Khalti,Completed
TXN002073,2025-01-02,CUST0089,PROD0014,ST004,EMP019,6,22,Khalti,Completed
TXN001758,2025-11-29,CUST0098,PROD0026,ST005,EMP015,1,23,Card,Completed
TXN002108,2025-11-17,CUST0020,PROD0015,ST005,EMP015,7,29,Cash,Completed
  TXN001077,2025-03-20,CUST0065,PROD0032,ST004,EMP014,3,15,Cash,Cancelled
TXN002749,2025-06-26,CUST0056,PROD0017,ST001,EMP006,3,23,Bank Transfer,Completed
TXN000020,2025-10-23,CUST0011,PROD0003,ST001,EMP001,5,13,baNK TRaNSFER,Cancelled
TXN001046,2025-07-28,CUST0095,PROD0058,ST003,EMP018,1,19,Cash  ,Completed
TXN000510,2025-04-09,CUST0026,PROD0004,ST001,EMP006,5,14,Bank Transfer,Completed
TXN001651,2025-06-20,CUST0032,PROD0020,ST001,EMP011,3,29,Cash,Cancelled
TXN003204,2025-10-24,CUST0044,PROD0016,ST001,EMP001,5,18,eSewa,Completed
TXN001891,2025-09-07,CUST0073,PROD0047,ST002,EMP002,1,26,Cash,Cancelled
TXN000115,2025-02-01,CUST0053,PROD0057,ST001,EMP016,2,6,Bank Transfer,Completed
TXN001442,2025-06-28,CUST0029,PROD0012,ST004,EMP019,4,30,Card,completed
TXN004788,2025-04-12,CUST0009,PROD0028,ST002,EMP012,2,2,eSewa,Completed
TXN003338,2025-08-27,CUST0047,PROD0008,ST004,EMP004,6,18,Card,Returned
TXN003021,2025-07-09,CUST0039,PROD0060,ST002,EMP012,5,7,KHALTi,Returned
TXN002590,2025-09-16,CUST0002,PROD0039,ST003,EMP018,4,7,eSewa,Completed
TXN002442,2025-04-07,CUST0005,PROD0034,ST002,EMP012,3,21,Bank Transfer,COMPLETED
TXN004486,2025-11-04,CUST0038,PROD0010,ST005,EMP015,7,,eSewa,Returned
TXN001291,2025-03-14,CUST0064,PROD0007,ST004,EMP004,8,7,Card,Returned
TXN000011,2025-01-30,CUST0056,PROD0018,ST005,EMP020,2,16,Card,Completed
TXN000441,2025-02-20,CUST0033,PROD0006,ST003,EMP013,3,24,Cash,Completed
TXN000884,2025-06-10,CUST0089,PROD0015,ST001,EMP011,8,18,eSewa,Cancelled
TXN001625,2025-05-21,CUST0072,PROD0058,ST001,EMP001,4,9,Khalti,Completed
TXN000043,2025-08-22,CUST0059,PROD0009,ST002,EMP002,1,9,Cash,COMPLETED
TXN004561,2025-06-28,CUST0047,PROD0038,ST002,EMP007,3,29,eSewa,Completed
TXN003742,2025-04-21,CUST0032,PROD0019,ST001,EMP016,3,19,Cash,Completed
TXN000355,2025-12-21,CUST0008,PROD0010,ST004,EMP019,3,11,Khalti,Cancelled
TXN002841,2025-12-01,CUST0015,PROD0002,ST004,EMP019,7,28,Bank Transfer,Cancelled
TXN002189,2025-05-21,CUST0067,PROD0008,ST001,EMP001,2,24,Cash,Completed
 TXN000856,2025-07-04,CUST0020,PROD0030,ST001,EMP016,4,5,Khalti,Completed
TXN003115,2025-12-14,CUST0035,PROD0030,ST003,EMP013,7,11,Khalti,COMPLETED
TXN004809,2025-06-29,CUST0027,PROD0018,ST001,EMP016,4,22,Khalti,COMPLETED
TXN001157,2025-05-29,CUST0099,PROD0027,ST001,EMP006,1,19,Bank Transfer,Completed
TXN000184,2025-12-13,CUST0038,PROD0041,ST003,EMP018,6,,Bank Transfer,CoMPleTed
TXN004474,2025-11-23,CUST0079,PROD0030,ST002,EMP007,3,10,Khalti,Completed
TXN002100,2025-03-14,CUST0066,PROD0047,ST001,EMP001,5,23,eSewa,Cancelled
TXN002461,2025-09-06,CUST0059,PROD0042,ST002,EMP007,7,9,Card,Completed
TXN002531,2025-08-21,CUST0064,PROD0030,ST004,EMP014,4,30,Khalti,Completed
 TXN001962  ,2025-06-17,CUST0044,PROD0010,ST005,EMP005,7,7,Cash,Completed
TXN002029,2025-08-08,CUST0091,PROD0051,ST005,EMP020,6,16,Card,Cancelled
TXN000411,2025-12-27,CUST0006,PROD0006,ST003,EMP013,5,24,Khalti,Returned
TXN003131,2025-01-30,CUST0004,PROD0060,ST002,EMP007,6,6,eSewa,Completed
TXN001571,2025-07-22,CUST0041,PROD0051,ST005,EMP020,5,7,Card,Completed
TXN004073,2025-03-02,CUST0021,PROD0055,ST003,EMP018,6,26,BANK TRANSFER,Returned
TXN002059,2025-08-05,CUST0082,PROD0015,ST001,EMP011,6,14,eSewa,Completed
TXN004919,2025-11-19,CUST0016,PROD0003,ST002,EMP007,5,6,Cash,Completed
TXN002193,2025-04-08,CUST0056,PROD0012,ST005,EMP015,5,19,Cash,Returned
TXN001005,2025-10-28,CUST0033,PROD0045,ST004,EMP014,4,30,Bank Transfer,Returned
TXN004888,2025-04-23,CUST0030,PROD0055,ST001,EMP016,3,12,Card,Completed
TXN004706,2025-12-16,CUST0007,PROD0052,ST001,EMP001,8,4,Khalti,Completed
TXN004797,2025-03-10,CUST0037,PROD0047,ST002,EMP012,7,16,eSewa,Completed
TXN001608,2025-06-04,CUST0081,PROD0034,ST003,EMP013,3,1,Khalti,Cancelled
TXN000593,2025-03-21,CUST0036,PROD0030,ST004,EMP004,8,18,Cash,Returned
TXN001407,2025-01-24,CUST0098,PROD0042,ST005,EMP015,2,28,Card,Completed
TXN001440,2025-04-16,CUST0083,PROD0020,ST003,EMP018,8,18,eSewa,CoMPLEtEd
TXN004972,2025-11-18,CUST0036,PROD0060,ST004,EMP019,3,11,eSewa,Cancelled
TXN003638,2025-05-11,CUST0092,PROD0048,ST004,EMP019,8,24,eSewa,COMPLETED
TXN004142,2025-08-28,CUST0057,PROD0042,ST005,EMP010,6,5,eSewa,Completed
TXN002945,2025-10-19,CUST0047,PROD0029,ST002,EMP017,3,4,Bank Transfer,Completed
TXN004136,2025-09-11,CUST0034,PROD0020,ST002,EMP002,2,13,eSewa,Completed
TXN002658,2025-02-26,CUST0018,PROD0058,ST004,EMP004,8,0,Cash,Returned
TXN002216,2025-01-02,CUST0098,PROD0023,ST004,EMP014,8,5,Bank Transfer,Completed
TXN001295,2025-11-03,CUST0082,PROD0043,ST004,EMP014,6,14,Khalti,Completed
TXN004791,2025-05-27,CUST0017,PROD0041,ST002,EMP007,6,5,Bank Transfer,Cancelled
TXN003436,2025-09-21,CUST0041,PROD0008,ST003,EMP008,2,11,Khalti,completed
TXN002236,2025-04-27,CUST0079,PROD0026,ST002,EMP017,5,14,eSewa,Completed
